,Subject,Trial_on_off,Time,GhostLocation,UserLocation,Direction,Biscuit1,Biscuit2,Biscuit3,Biscuit4,Biscuit5,Attack,Chase,Eaten,Score,Lives,TrialType,Trial
8300,BJH016,1,1291100,44,69,11,1,0,0,0,0,0,0,1,250,3,19,91
8301,BJH016,1,1291200,44,71,11,1,1,0,0,0,0,0,2,260,3,19,91
8302,BJH016,1,1291300,44,73,11,1,1,0,0,0,0,0,2,260,3,19,91
8303,BJH016,1,1291400,44,75,11,1,1,0,0,0,0,0,2,260,3,19,91
8304,BJH016,1,1291500,44,77,11,1,1,0,0,0,0,0,2,260,3,19,91
8305,BJH016,1,1291600,44,79,11,1,1,0,0,0,0,0,2,260,3,19,91
8306,BJH016,1,1291700,44,81,11,1,1,1,0,0,0,0,3,280,3,19,91
8307,BJH016,1,1291800,44,83,11,1,1,1,0,0,0,0,3,280,3,19,91
8308,BJH016,1,1291900,44,85,11,1,1,1,0,0,0,0,3,280,3,19,91
8309,BJH016,1,1292000,44,87,11,1,1,1,0,0,0,0,3,280,3,19,91
8310,BJH016,1,1292100,44,89,11,1,1,1,0,0,0,0,3,280,3,19,91
8311,BJH016,1,1292200,44,91,11,1,1,1,1,0,0,0,4,290,3,19,91
8312,BJH016,1,1292300,44,93,11,1,1,1,1,0,0,0,4,290,3,19,91
8313,BJH016,1,1292400,44,95,11,1,1,1,1,0,0,0,4,290,3,19,91
8314,BJH016,1,1292500,44,97,11,1,1,1,1,0,0,0,4,290,3,19,91
8315,BJH016,1,1292600,44,99,11,1,1,1,1,0,0,0,4,290,3,19,91
8316,BJH016,1,1292700,44,101,11,1,1,1,1,1,0,0,5,310,3,19,91
8317,BJH016,1,1292800,44,103,11,1,1,1,1,1,0,0,5,310,3,19,91
8318,BJH016,1,1292900,44,105,11,1,1,1,1,1,0,0,5,310,3,19,91
8319,BJH016,1,1293000,44,107,11,1,1,1,1,1,0,0,5,310,3,19,91
8320,BJH016,1,1293100,44,109,11,1,1,1,1,1,0,0,5,310,3,19,91
8321,BJH016,1,1293200,44,107,2,1,1,1,1,1,0,0,5,310,3,19,91
8322,BJH016,1,1293300,44,105,2,1,1,1,1,1,0,0,5,310,3,19,91
8323,BJH016,1,1293400,44,103,2,1,1,1,1,1,0,0,5,310,3,19,91
8324,BJH016,1,1293500,44,101,2,1,1,1,1,1,0,0,5,310,3,19,91
8325,BJH016,1,1293600,44,99,2,1,1,1,1,1,0,0,5,310,3,19,91
8326,BJH016,1,1293700,44,97,2,1,1,1,1,1,0,0,5,310,3,19,91
8327,BJH016,1,1293800,44,95,2,1,1,1,1,1,0,0,5,310,3,19,91
8328,BJH016,1,1293900,44,93,2,1,1,1,1,1,0,0,5,310,3,19,91
8329,BJH016,1,1294000,44,91,2,1,1,1,1,1,0,0,5,310,3,19,91
8330,BJH016,1,1294100,44,89,2,1,1,1,1,1,0,0,5,310,3,19,91
8331,BJH016,1,1294200,44,87,2,1,1,1,1,1,0,0,5,310,3,19,91
8332,BJH016,1,1294300,44,85,2,1,1,1,1,1,0,0,5,310,3,19,91
8333,BJH016,1,1294400,44,83,2,1,1,1,1,1,0,0,5,310,3,19,91
8334,BJH016,1,1294500,44,81,2,1,1,1,1,1,0,0,5,310,3,19,91
8335,BJH016,1,1294600,44,79,2,1,1,1,1,1,0,0,5,310,3,19,91
8336,BJH016,1,1294700,44,77,2,1,1,1,1,1,0,0,5,310,3,19,91
8337,BJH016,1,1294800,44,75,2,1,1,1,1,1,0,0,5,310,3,19,91
8338,BJH016,1,1294900,44,73,2,1,1,1,1,1,0,0,5,310,3,19,91
8339,BJH016,1,1295000,44,71,2,1,1,1,1,1,0,0,5,310,3,19,91
8340,BJH016,1,1295100,44,69,2,1,1,1,1,1,0,0,5,310,3,19,91
8341,BJH016,1,1295200,44,67,2,1,1,1,1,1,0,0,5,310,3,19,91
8342,BJH016,1,1295300,44,65,2,1,1,1,1,1,0,0,5,310,3,19,91
8343,BJH016,1,1295400,44,63,2,1,1,1,1,1,0,0,5,310,3,19,91
8344,BJH016,1,1295500,44,61,2,1,1,1,1,1,0,0,5,310,3,19,91
8345,BJH016,1,1295600,44,63,11,1,1,1,1,1,0,0,5,310,3,19,91
8346,BJH016,1,1295700,44,65,11,1,1,1,1,1,0,0,5,310,3,19,91
8347,BJH016,1,1295800,44,67,11,1,1,1,1,1,0,0,5,310,3,19,91
8348,BJH016,1,1295900,44,69,11,1,1,1,1,1,0,0,5,310,3,19,91
8349,BJH016,1,1296000,44,71,11,1,1,1,1,1,0,0,5,310,3,19,91
8350,BJH016,1,1296100,44,73,11,1,1,1,1,1,0,0,5,310,3,19,91
8351,BJH016,1,1296200,44,75,11,1,1,1,1,1,0,0,5,310,3,19,91
8352,BJH016,1,1296300,44,77,11,1,1,1,1,1,0,0,5,310,3,19,91
8353,BJH016,1,1296400,44,79,11,1,1,1,1,1,0,0,5,310,3,19,91
8354,BJH016,1,1296500,44,81,11,1,1,1,1,1,0,0,5,310,3,19,91
8355,BJH016,1,1296600,44,83,11,1,1,1,1,1,0,0,5,310,3,19,91
8356,BJH016,1,1296700,44,85,11,1,1,1,1,1,0,0,5,310,3,19,91
8357,BJH016,1,1296800,44,87,11,1,1,1,1,1,0,0,5,310,3,19,91
8358,BJH016,1,1296900,44,89,11,1,1,1,1,1,0,0,5,310,3,19,91
8359,BJH016,1,1297000,44,91,11,1,1,1,1,1,0,0,5,310,3,19,91
8360,BJH016,1,1297100,44,93,11,1,1,1,1,1,0,0,5,310,3,19,91
8361,BJH016,1,1297200,44,95,11,1,1,1,1,1,0,0,5,310,3,19,91
8362,BJH016,1,1297300,44,97,11,1,1,1,1,1,0,0,5,310,3,19,91
8363,BJH016,1,1297400,44,99,11,1,1,1,1,1,0,0,5,310,3,19,91
8364,BJH016,1,1297500,44,101,11,1,1,1,1,1,0,0,5,310,3,19,91
8365,BJH016,1,1297600,44,103,11,1,1,1,1,1,0,0,5,310,3,19,91
8366,BJH016,1,1297700,44,105,11,1,1,1,1,1,0,0,5,310,3,19,91
8367,BJH016,1,1297800,44,107,11,1,1,1,1,1,0,0,5,310,3,19,91
8368,BJH016,1,1297900,44,109,11,1,1,1,1,1,0,0,5,310,3,19,91
8369,BJH016,1,1298000,44,111,11,1,1,1,1,1,0,0,5,310,3,19,91
8370,BJH016,1,1298100,44,113,11,1,1,1,1,1,0,0,5,310,3,19,91
8371,BJH016,1,1298200,44,115,11,1,1,1,1,1,0,0,5,310,3,19,91
8372,BJH016,1,1298300,44,117,11,1,1,1,1,1,0,0,5,310,3,19,91
8373,BJH016,1,1298400,44,119,11,1,1,1,1,1,0,0,5,310,3,19,91
8374,BJH016,1,1298500,44,121,11,1,1,1,1,1,0,0,5,310,3,19,91
8375,BJH016,1,1298600,44,123,11,1,1,1,1,1,0,0,5,310,3,19,91
8376,BJH016,1,1298700,44,125,11,1,1,1,1,1,0,0,5,310,3,19,91
8377,BJH016,1,1298800,44,127,11,1,1,1,1,1,0,0,5,310,3,19,91
8378,BJH016,1,1298900,44,129,11,1,1,1,1,1,0,0,5,310,3,19,91
8379,BJH016,1,1299000,44,131,11,1,1,1,1,1,0,0,5,310,3,19,91
8380,BJH016,1,1299100,44,133,11,1,1,1,1,1,0,0,5,310,3,19,91
8381,BJH016,1,1299200,44,135,11,1,1,1,1,1,0,0,5,310,3,19,91
8382,BJH016,1,1299300,44,137,11,1,1,1,1,1,0,0,5,310,3,19,91
8383,BJH016,1,1299400,44,139,11,1,1,1,1,1,0,0,5,310,3,19,91
8384,BJH016,1,1299500,44,141,11,1,1,1,1,1,0,0,5,310,3,19,91
8385,BJH016,1,1299600,44,143,11,1,1,1,1,1,0,0,5,310,3,19,91
8386,BJH016,1,1299700,44,145,11,1,1,1,1,1,0,0,5,310,3,19,91
8387,BJH016,1,1299800,44,147,11,1,1,1,1,1,0,0,5,310,3,19,91
8388,BJH016,1,1299900,44,149,11,1,1,1,1,1,0,0,5,310,3,19,91
8389,BJH016,1,1300000,44,151,11,1,1,1,1,1,0,0,5,310,3,19,91
8390,BJH016,1,1300100,44,153,11,1,1,1,1,1,0,0,5,310,3,19,91
8391,BJH016,1,1300200,44,155,11,1,1,1,1,1,0,0,5,310,3,19,91
8392,BJH016,1,1300300,44,157,11,1,1,1,1,1,0,0,5,310,3,19,91
8393,BJH016,1,1300400,44,159,11,1,1,1,1,1,0,0,5,310,3,19,91
8394,BJH016,1,1300500,44,161,11,1,1,1,1,1,0,0,5,310,3,19,91
8395,BJH016,1,1300600,44,163,11,1,1,1,1,1,0,0,5,310,3,19,91
8396,BJH016,1,1300700,44,165,11,1,1,1,1,1,0,0,5,310,3,19,91
8397,BJH016,1,1300800,44,167,11,1,1,1,1,1,0,0,5,310,3,19,91
8398,BJH016,1,1300900,44,169,11,1,1,1,1,1,0,0,5,310,3,19,91
8399,BJH016,1,1301000,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8400,BJH016,1,1301100,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8401,BJH016,1,1301200,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8402,BJH016,1,1301300,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8403,BJH016,1,1301400,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8404,BJH016,1,1301500,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8405,BJH016,1,1301600,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8406,BJH016,1,1301700,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8407,BJH016,1,1301800,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8408,BJH016,1,1301900,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8409,BJH016,1,1302000,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8410,BJH016,1,1302100,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8411,BJH016,1,1302200,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8412,BJH016,1,1302300,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8413,BJH016,1,1302400,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8414,BJH016,1,1302500,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8415,BJH016,1,1302600,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8416,BJH016,1,1302700,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8417,BJH016,1,1302800,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8418,BJH016,1,1302900,44,170,11,1,1,1,1,1,0,0,5,310,3,19,91
8419,BJH016,0,1303000,44,170,4,0,0,0,0,0,0,0,0,0,3,19,91
8420,BJH016,0,1304900,44,170,4,0,0,0,0,0,0,0,0,0,3,19,92
8421,BJH016,0,1305000,44,170,4,0,0,0,0,0,0,0,0,0,3,19,92
8422,BJH016,1,1305100,72,156,4,0,0,0,0,0,0,0,0,0,3,9,92
8423,BJH016,1,1305200,74,158,4,0,0,0,0,0,0,0,0,0,3,9,92
8424,BJH016,1,1305300,76,156,2,0,0,0,0,0,0,0,0,0,3,9,92
8425,BJH016,1,1305400,78,154,2,0,0,0,0,0,0,0,0,0,3,9,92
8426,BJH016,1,1305500,80,152,2,0,0,0,0,0,0,0,0,0,3,9,92
8427,BJH016,1,1305600,82,150,2,0,0,0,0,0,0,0,0,0,3,9,92
8428,BJH016,1,1305700,84,148,2,0,0,0,0,0,0,0,0,0,3,9,92
8429,BJH016,1,1305800,86,146,2,0,0,0,0,0,0,0,0,0,3,9,92
8430,BJH016,1,1305900,84,144,2,0,0,0,0,0,0,0,0,0,3,9,92
8431,BJH016,1,1306000,82,142,2,0,0,0,0,0,0,0,0,0,3,9,92
8432,BJH016,1,1306100,80,140,2,0,0,0,0,0,0,0,0,0,3,9,92
8433,BJH016,1,1306200,78,138,2,1,0,0,0,0,0,0,1,10,3,9,92
8434,BJH016,1,1306300,76,138,2,1,0,0,0,0,0,0,1,10,3,9,92
8435,BJH016,1,1306400,74,134,2,1,0,0,0,0,0,0,1,10,3,9,92
8436,BJH016,1,1306500,72,132,2,1,0,0,0,0,0,0,1,10,3,9,92
8437,BJH016,1,1306600,70,130,2,1,0,0,0,0,0,0,1,10,3,9,92
8438,BJH016,1,1306700,68,128,2,1,1,0,0,0,0,0,2,30,3,9,92
8439,BJH016,1,1306800,66,126,2,1,1,0,0,0,0,0,2,30,3,9,92
8440,BJH016,1,1306900,68,124,2,1,1,0,0,0,0,0,2,30,3,9,92
8441,BJH016,1,1307000,70,122,2,1,1,0,0,0,0,0,2,30,3,9,92
8442,BJH016,1,1307100,72,120,2,1,1,0,0,0,0,0,2,30,3,9,92
8443,BJH016,1,1307200,74,118,2,1,1,1,0,0,0,0,3,40,3,9,92
8444,BJH016,1,1307300,76,116,2,1,1,1,0,0,0,0,3,40,3,9,92
8445,BJH016,1,1307400,78,114,2,1,1,1,0,0,0,0,3,40,3,9,92
8446,BJH016,1,1307500,80,112,2,1,1,1,0,0,0,0,3,40,3,9,92
8447,BJH016,1,1307600,82,110,2,1,1,1,0,0,0,0,3,40,3,9,92
8448,BJH016,1,1307700,84,108,2,1,1,1,1,0,0,0,4,60,3,9,92
8449,BJH016,1,1307800,86,106,2,1,1,1,1,0,0,1,4,60,3,9,92
8450,BJH016,1,1307900,88,106,2,1,1,1,1,0,0,1,4,60,3,9,92
8451,BJH016,1,1308000,90,102,2,1,1,1,1,0,0,1,4,60,3,9,92
8452,BJH016,1,1308100,92,100,2,1,1,1,1,0,0,1,4,0,3,9,92
8453,BJH016,0,1308200,92,100,2,0,0,1,1,0,0,0,4,0,3,9,92
8454,BJH016,0,1314200,92,100,4,0,0,0,0,0,0,0,0,0,2,9,93
8455,BJH016,0,1314300,92,100,4,0,0,0,0,0,0,0,0,0,2,9,93
8456,BJH016,1,1314400,52,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8457,BJH016,1,1314500,50,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8458,BJH016,1,1314600,48,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8459,BJH016,1,1314700,46,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8460,BJH016,1,1314800,44,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8461,BJH016,1,1314900,42,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8462,BJH016,1,1315000,40,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8463,BJH016,1,1315100,38,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8464,BJH016,1,1315200,36,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8465,BJH016,1,1315300,34,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8466,BJH016,1,1315400,32,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8467,BJH016,1,1315500,34,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8468,BJH016,1,1315600,36,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8469,BJH016,1,1315700,38,134,4,0,0,0,0,0,0,0,0,0,2,11,93
8470,BJH016,1,1315800,40,134,2,0,0,0,0,0,0,0,0,0,2,11,93
8471,BJH016,1,1315900,42,132,2,0,0,0,0,0,0,0,0,0,2,11,93
8472,BJH016,1,1316000,44,130,2,0,0,0,0,0,0,0,0,0,2,11,93
8473,BJH016,1,1316100,46,128,2,0,0,0,0,0,0,0,0,0,2,11,93
8474,BJH016,1,1316200,48,126,2,0,0,0,0,0,0,0,0,0,2,11,93
8475,BJH016,1,1316300,50,124,2,0,0,0,0,0,0,0,0,0,2,11,93
8476,BJH016,1,1316400,52,122,2,0,0,0,0,0,0,0,0,0,2,11,93
8477,BJH016,1,1316500,50,120,2,0,0,0,0,0,0,0,0,0,2,11,93
8478,BJH016,1,1316600,48,118,2,1,0,0,0,0,0,0,1,10,2,11,93
8479,BJH016,1,1316700,46,116,2,1,0,0,0,0,0,0,1,10,2,11,93
8480,BJH016,1,1316800,44,114,2,1,0,0,0,0,0,0,1,10,2,11,93
8481,BJH016,1,1316900,42,112,2,1,0,0,0,0,0,0,1,10,2,11,93
8482,BJH016,1,1317000,40,110,2,1,0,0,0,0,0,0,1,10,2,11,93
8483,BJH016,1,1317100,38,108,2,1,1,0,0,0,0,0,2,30,2,11,93
8484,BJH016,1,1317200,36,106,2,1,1,0,0,0,0,0,2,30,2,11,93
8485,BJH016,1,1317300,34,104,2,1,1,0,0,0,0,0,2,30,2,11,93
8486,BJH016,1,1317400,32,102,2,1,1,0,0,0,0,0,2,30,2,11,93
8487,BJH016,1,1317500,34,100,2,1,1,0,0,0,0,0,2,30,2,11,93
8488,BJH016,1,1317600,36,98,2,1,1,1,0,0,0,0,3,50,2,11,93
8489,BJH016,1,1317700,38,96,2,1,1,1,0,0,0,0,3,50,2,11,93
8490,BJH016,1,1317800,40,94,2,1,1,1,0,0,0,0,3,50,2,11,93
8491,BJH016,1,1317900,42,92,2,1,1,1,0,0,0,0,3,50,2,11,93
8492,BJH016,1,1318000,44,90,2,1,1,1,0,0,0,0,3,50,2,11,93
8493,BJH016,1,1318100,46,88,2,1,1,1,1,0,0,0,4,60,2,11,93
8494,BJH016,1,1318200,48,86,2,1,1,1,1,0,0,0,4,60,2,11,93
8495,BJH016,1,1318300,51,84,2,1,1,1,1,0,1,0,4,60,2,11,93
8496,BJH016,1,1318400,54,82,2,1,1,1,1,0,1,0,4,60,2,11,93
8497,BJH016,1,1318500,57,80,2,1,1,1,1,0,1,0,4,60,2,11,93
8498,BJH016,1,1318600,60,78,2,1,1,1,1,1,1,0,5,70,2,11,93
8499,BJH016,1,1318700,63,78,2,1,1,1,1,1,1,0,5,70,2,11,93
8500,BJH016,1,1318800,66,74,2,1,1,1,1,1,1,0,5,0,2,11,93
8501,BJH016,0,1318900,66,74,4,0,0,0,0,0,0,0,0,0,2,11,93
8502,BJH016,0,1324900,66,74,4,0,0,0,0,0,0,0,0,0,1,11,94
8503,BJH016,0,1325000,66,74,4,0,0,0,0,0,0,0,0,0,1,11,94
8504,BJH016,1,1325100,108,28,2,0,0,0,0,0,0,0,0,0,1,8,94
8505,BJH016,1,1325200,106,26,2,0,0,0,0,0,0,0,0,0,1,8,94
8506,BJH016,1,1325300,108,24,2,0,0,0,0,0,0,0,0,0,1,8,94
8507,BJH016,1,1325400,110,22,2,0,0,0,0,0,0,0,0,0,1,8,94
8508,BJH016,1,1325500,112,20,2,0,0,0,0,0,0,0,0,0,1,8,94
8509,BJH016,1,1325600,114,18,2,0,0,0,0,0,0,0,0,0,1,8,94
8510,BJH016,1,1325700,116,16,2,0,0,0,0,0,0,0,0,0,1,8,94
8511,BJH016,1,1325800,118,14,2,0,0,0,0,0,0,0,0,0,1,8,94
8512,BJH016,1,1325900,120,12,2,0,0,0,0,0,0,0,0,0,1,8,94
8513,BJH016,1,1326000,122,10,2,0,0,0,0,0,0,0,0,0,1,8,94
8514,BJH016,1,1326100,124,8,2,0,0,0,0,0,0,0,0,0,1,8,94
8515,BJH016,1,1326200,132,50,2,0,0,0,0,0,0,0,0,0,1,15,94
8516,BJH016,0,1326300,132,50,2,0,0,0,0,0,0,0,0,0,1,15,94
8517,BJH016,0,1328200,132,50,4,0,0,0,0,0,0,0,0,0,1,15,95
8518,BJH016,0,1328300,132,50,4,0,0,0,0,0,0,0,0,0,1,15,95
8519,BJH016,1,1328400,130,50,4,0,0,0,0,0,0,0,0,0,1,15,95
8520,BJH016,1,1328500,128,50,2,0,0,0,0,0,0,0,0,0,1,15,95
8521,BJH016,1,1328600,126,48,2,0,0,0,0,0,0,0,0,0,1,15,95
8522,BJH016,1,1328700,124,46,2,0,0,0,0,0,0,0,0,0,1,15,95
8523,BJH016,1,1328800,122,44,2,0,0,0,0,0,0,0,0,0,1,15,95
8524,BJH016,1,1328900,120,42,2,0,0,0,0,0,0,0,0,0,1,15,95
8525,BJH016,1,1329000,118,40,2,0,0,0,0,0,0,0,0,0,1,15,95
8526,BJH016,1,1329100,116,38,2,0,0,0,0,0,0,0,0,0,1,15,95
8527,BJH016,1,1329200,114,36,2,0,0,0,0,0,0,0,0,0,1,15,95
8528,BJH016,1,1329300,112,34,2,0,0,0,0,0,0,0,0,0,1,15,95
8529,BJH016,1,1329400,114,32,2,0,0,0,0,0,0,0,0,0,1,15,95
8530,BJH016,1,1329500,116,30,2,0,0,0,0,0,0,0,0,0,1,15,95
8531,BJH016,1,1329600,118,28,2,0,0,0,0,0,0,0,0,0,1,15,95
8532,BJH016,1,1329700,120,30,11,0,0,0,0,0,0,0,0,0,1,15,95
8533,BJH016,1,1329800,122,32,11,0,0,0,0,0,0,0,0,0,1,15,95
8534,BJH016,1,1329900,124,34,11,0,0,0,0,0,0,0,0,0,1,15,95
8535,BJH016,1,1330000,126,36,11,0,0,0,0,0,0,0,0,0,1,15,95
8536,BJH016,1,1330100,128,38,11,0,0,0,0,0,0,0,0,0,1,15,95
8537,BJH016,1,1330200,130,40,11,0,0,0,0,0,0,0,0,0,1,15,95
8538,BJH016,1,1330300,132,42,11,0,0,0,0,0,0,0,0,0,1,15,95
8539,BJH016,1,1330400,130,44,11,0,0,0,0,0,0,0,0,0,1,15,95
8540,BJH016,1,1330500,128,46,11,0,0,0,0,0,0,0,0,0,1,15,95
8541,BJH016,1,1330600,126,48,11,0,0,0,0,0,0,0,0,0,1,15,95
8542,BJH016,1,1330700,124,50,11,0,0,0,0,0,0,0,0,0,1,15,95
8543,BJH016,1,1330800,122,52,11,0,0,0,0,0,0,0,0,0,1,15,95
8544,BJH016,1,1330900,120,54,11,0,0,0,0,0,0,0,0,0,1,15,95
8545,BJH016,1,1331000,118,56,11,0,0,0,0,0,0,0,0,0,1,15,95
8546,BJH016,1,1331100,116,58,11,0,0,0,0,0,0,0,0,0,1,15,95
8547,BJH016,1,1331200,114,60,11,0,0,0,0,0,0,0,0,0,1,15,95
8548,BJH016,1,1331300,112,62,11,1,0,0,0,0,0,0,1,10,1,15,95
8549,BJH016,1,1331400,114,64,11,1,0,0,0,0,0,0,1,10,1,15,95
8550,BJH016,1,1331500,116,66,11,1,0,0,0,0,0,0,1,10,1,15,95
8551,BJH016,1,1331600,118,68,11,1,0,0,0,0,0,0,1,10,1,15,95
8552,BJH016,1,1331700,120,70,11,1,0,0,0,0,0,0,1,10,1,15,95
8553,BJH016,1,1331800,122,72,11,1,1,0,0,0,0,0,2,30,1,15,95
8554,BJH016,1,1331900,124,74,11,1,1,0,0,0,0,0,2,30,1,15,95
8555,BJH016,1,1332000,126,76,11,1,1,0,0,0,0,0,2,30,1,15,95
8556,BJH016,1,1332100,128,78,11,1,1,0,0,0,0,0,2,30,1,15,95
8557,BJH016,1,1332200,130,80,11,1,1,0,0,0,0,0,2,30,1,15,95
8558,BJH016,1,1332300,132,82,11,1,1,1,0,0,0,0,3,50,1,15,95
8559,BJH016,1,1332400,130,84,11,1,1,1,0,0,0,0,3,50,1,15,95
8560,BJH016,1,1332500,128,86,11,1,1,1,0,0,0,0,3,50,1,15,95
8561,BJH016,1,1332600,126,88,11,1,1,1,0,0,0,0,3,50,1,15,95
8562,BJH016,1,1332700,124,90,11,1,1,1,0,0,0,0,3,50,1,15,95
8563,BJH016,1,1332800,122,92,11,1,1,1,1,0,0,0,4,60,1,15,95
8564,BJH016,1,1332900,120,94,11,1,1,1,1,0,0,0,4,60,1,15,95
8565,BJH016,1,1333000,118,92,2,1,1,1,1,0,0,0,4,60,1,15,95
8566,BJH016,1,1333100,116,90,2,1,1,1,1,0,0,0,4,60,1,15,95
8567,BJH016,1,1333200,114,88,2,1,1,1,1,0,0,0,4,60,1,15,95
8568,BJH016,1,1333300,112,86,2,1,1,1,1,0,0,0,4,60,1,15,95
8569,BJH016,1,1333400,114,84,2,1,1,1,1,0,0,0,4,60,1,15,95
8570,BJH016,1,1333500,116,82,2,1,1,1,1,0,0,0,4,60,1,15,95
8571,BJH016,1,1333600,118,80,2,1,1,1,1,0,0,0,4,60,1,15,95
8572,BJH016,1,1333700,120,78,2,1,1,1,1,0,0,0,4,60,1,15,95
8573,BJH016,1,1333800,122,76,2,1,1,1,1,0,0,0,4,60,1,15,95
8574,BJH016,1,1333900,124,74,2,1,1,1,1,0,0,0,4,60,1,15,95
8575,BJH016,1,1334000,126,72,2,1,1,1,1,0,0,0,4,60,1,15,95
8576,BJH016,1,1334100,128,70,2,1,1,1,1,0,0,0,4,60,1,15,95
8577,BJH016,1,1334200,130,68,2,1,1,1,1,0,0,0,4,60,1,15,95
8578,BJH016,1,1334300,132,66,2,1,1,1,1,0,0,0,4,60,1,15,95
8579,BJH016,1,1334400,130,64,2,1,1,1,1,0,0,0,4,60,1,15,95
8580,BJH016,1,1334500,128,62,2,1,1,1,1,0,0,0,4,60,1,15,95
8581,BJH016,1,1334600,126,60,2,1,1,1,1,0,0,0,4,60,1,15,95
8582,BJH016,1,1334700,124,58,2,1,1,1,1,0,0,0,4,60,1,15,95
8583,BJH016,1,1334800,122,56,2,1,1,1,1,0,0,0,4,60,1,15,95
8584,BJH016,1,1334900,120,54,2,1,1,1,1,0,0,0,4,60,1,15,95
8585,BJH016,1,1335000,118,52,2,1,1,1,1,0,0,0,4,60,1,15,95
8586,BJH016,1,1335100,116,50,2,1,1,1,1,0,0,0,4,60,1,15,95
8587,BJH016,1,1335200,114,48,2,1,1,1,1,0,0,0,4,60,1,15,95
8588,BJH016,1,1335300,112,46,2,1,1,1,1,0,0,0,4,60,1,15,95
8589,BJH016,1,1335400,114,44,2,1,1,1,1,0,0,0,4,60,1,15,95
8590,BJH016,1,1335500,116,42,2,1,1,1,1,0,0,0,4,60,1,15,95
8591,BJH016,1,1335600,118,40,2,1,1,1,1,0,0,0,4,60,1,15,95
8592,BJH016,1,1335700,120,38,2,1,1,1,1,0,0,0,4,60,1,15,95
8593,BJH016,1,1335800,122,36,2,1,1,1,1,0,0,0,4,60,1,15,95
8594,BJH016,1,1335900,124,34,2,1,1,1,1,0,0,0,4,60,1,15,95
8595,BJH016,1,1336000,126,32,2,1,1,1,1,0,0,0,4,60,1,15,95
8596,BJH016,1,1336100,128,30,2,1,1,1,1,0,0,0,4,60,1,15,95
8597,BJH016,1,1336200,130,28,2,1,1,1,1,0,0,0,4,60,1,15,95
8598,BJH016,1,1336300,132,26,2,1,1,1,1,0,0,0,4,60,1,15,95
8599,BJH016,1,1336400,130,24,2,1,1,1,1,0,0,0,4,60,1,15,95
8600,BJH016,1,1336500,128,22,2,1,1,1,1,0,0,0,4,60,1,15,95
8601,BJH016,1,1336600,126,20,2,1,1,1,1,0,0,0,4,60,1,15,95
8602,BJH016,1,1336700,124,18,2,1,1,1,1,0,0,0,4,60,1,15,95
8603,BJH016,1,1336800,122,16,2,1,1,1,1,0,0,0,4,60,1,15,95
8604,BJH016,1,1336900,120,14,2,1,1,1,1,0,0,0,4,60,1,15,95
8605,BJH016,1,1337000,118,12,2,1,1,1,1,0,0,0,4,60,1,15,95
8606,BJH016,1,1337100,116,10,2,1,1,1,1,0,0,0,4,60,1,15,95
8607,BJH016,1,1337200,114,8,2,1,1,1,1,0,0,0,4,60,1,15,95
8608,BJH016,1,1337300,68,150,2,1,1,1,1,0,0,0,4,60,1,1,95
8609,BJH016,0,1337400,68,150,4,0,0,0,0,0,0,0,0,60,1,1,95
8610,BJH016,0,1339300,68,150,4,0,0,0,0,0,0,0,0,60,1,1,96
8611,BJH016,0,1339400,68,150,4,0,0,0,0,0,0,0,0,60,1,1,96
8612,BJH016,1,1339500,70,150,4,0,0,0,0,0,0,0,0,60,1,1,96
8613,BJH016,1,1339600,72,150,4,0,0,0,0,0,0,0,0,60,1,1,96
8614,BJH016,1,1339700,74,152,11,0,0,0,0,0,0,0,0,60,1,1,96
